iter_mean,iter_sigma2,time_before_elec,upper_bound,lower_bound,cycle
0.47781522515053354,3.254503722345638e-5,82,0.48899668368677246,0.4666337666142946,2012
0.4806103692714342,3.691438260369352e-5,81,0.49251878193687154,0.46870195660599684,2012
0.479473007606559,3.659020644965197e-5,80,0.4913290160873666,0.46761699912575133,2012
0.4793308999596864,3.362028746068057e-5,79,0.4906955687322002,0.4679662311871726,2012
0.4722586786919584,3.327292706487808e-5,78,0.4835644858994264,0.46095287148449043,2012
0.4753875034773541,3.654557164656183e-5,77,0.4872362784367088,0.4635387285179994,2012
0.4694859514319372,3.380325758089542e-5,76,0.48088150294657517,0.4580903999172993,2012
0.46450612748457815,3.662083658997729e-5,75,0.4763670973371685,0.4526451576319878,2012
0.4642365143956089,3.5216158173764007e-05,74,0.4758677823075922,0.45260524648362566,2012
0.46180371376354207,3.649903939626362e-5,73,0.473644942996383,0.44996248453070115,2012
0.4614508834065804,3.3913617932686227e-5,72,0.4728650217731067,0.45003674504005414,2012
0.46810256166227937,3.687485371923058e-5,71,0.4800045967003641,0.45620052662419464,2012
0.46436825455173464,3.7056279472177055e-5,70,0.4762995329082359,0.4524369761952334,2012
0.46437934859995966,3.6779536838617805e-5,69,0.4762659910493326,0.45249270615058673,2012
0.46807700854577694,3.377643903612149e-5,68,0.4794680387099528,0.4566859783816011,2012
0.4738533671622638,3.6032799951331125e-5,67,0.4856187232679256,0.46208801105660197,2012
0.48091473852729594,3.503394018688832e-5,66,0.4925158757397398,0.46931360131485206,2012
0.46994943615083273,3.271856212424258e-5,65,0.48116066392732937,0.4587382083743361,2012
0.46893024134723993,3.1736422415944274e-5,64,0.47997191877202877,0.4578885639224511,2012
0.46385576911747683,2.906270344420275e-5,63,0.4744220968405436,0.4532894413944101,2012
0.4660632387094299,3.2788201570213996e-5,62,0.47728639134815554,0.45484008607070425,2012
0.46909818120631785,3.642061762195316e-5,61,0.48092668257616583,0.4572696798364699,2012
0.47491522702998484,3.710419113658806e-5,60,0.48685421612748875,0.46297623793248094,2012
0.4773357617961746,3.658185720319619e-5,59,0.48919041753271114,0.46548110605963805,2012
0.47264676086567786,3.086920793006206e-5,58,0.48353653355311843,0.4617569881782373,2012
0.4736563418564451,3.5723389737263184e-5,57,0.4853710750593256,0.46194160865356465,2012
0.4817815802346865,3.172726901477512e-5,56,0.4928216652274372,0.47074149524193576,2012
0.47505021859419866,3.347262564444357e-5,55,0.48638990283476263,0.4637105343536347,2012
0.48955364649499467,3.0247358757353056e-5,54,0.5003331758633042,0.47877411712668516,2012
0.4851581105145622,3.026639199737398e-5,53,0.4959410308748872,0.4743751901542372,2012
0.49135175140394005,3.057943640966942e-5,52,0.5021902920303983,0.4805132107774818,2012
0.49140324527448875,3.029991780488669e-5,51,0.502192136053399,0.4806143544955786,2012
0.47970691394648046,4.353150679107988e-5,50,0.4926386824445867,0.46677514544837423,2012
0.4753962410353603,3.955814372131404e-5,49,0.4877237129951662,0.46306876907555444,2012
0.4797134310791651,3.710044944991704e-5,48,0.4916518181815672,0.46777504397676295,2012
0.485055477612239,3.377958506834977e-5,47,0.4964470382603053,0.4736639169641727,2012
0.48476980457920094,3.5195866304844915e-5,46,0.49639772098742696,0.4731418881709749,2012
0.48911214759826754,3.996934551839099e-5,45,0.5015035251545948,0.4767207700419403,2012
0.5122497179979899,3.791749022949602e-5,44,0.5243188451605328,0.500180590835447,2012
0.5121522801879764,3.183385468534633e-5,43,0.5232108938515071,0.5010936665244458,2012
0.5098114842873775,3.651152219690681e-5,42,0.5216547382182716,0.4979682303564835,2012
0.5020298995333875,3.744729253105833e-5,41,0.5140239613552773,0.4900358377114977,2012
0.504884948754865,3.6360933490915254e-5,40,0.5167037541978318,0.4930661433118983,2012
0.5037756716875328,3.2674049963138755e-5,39,0.5149792706779641,0.49257207269710146,2012
0.5020378707307714,2.6374509331709674e-5,38,0.5121036700059753,0.49197207145556754,2012
0.5115352738007983,3.2351803080313915e-5,37,0.5226834883086616,0.500387059292935,2012
0.516262078827685,3.619818453647416e-5,36,0.5280544045404237,0.5044697531149464,2012
0.5226050244500658,3.6720427008983566e-5,35,0.5344821113150219,0.5107279375851098,2012
0.5184352129531168,3.148724465247283e-5,34,0.5294334582248381,0.5074369676813955,2012
0.523278893867972,3.342983251483454e-5,33,0.5346113271719446,0.5119464605639994,2012
0.5277897127659683,3.673025707961235e-5,32,0.5396683892746135,0.5159110362573232,2012
0.5276142486185498,3.6751709731845005e-5,31,0.5394963935472171,0.5157321036898824,2012
0.5287149383029108,3.47627585688945e-5,30,0.5402710887570311,0.5171587878487905,2012
0.5107562696352445,3.0465765832226225e-5,29,0.5215746468712757,0.49993789239921316,2012
0.5124543972963237,3.4857052526791424e-5,28,0.5240262101615113,0.5008825844311361,2012
0.511474110265872,2.8609407161289442e-5,27,0.5219577116771623,0.5009905088545816,2012
0.522238378936376,2.9727168270031435e-5,26,0.5329248137780879,0.5115519440946642,2012
0.5212743181700181,3.5520075786771754e-5,25,0.5329556675416645,0.5095929687983718,2012
0.5202308636340981,3.622097899367985e-5,24,0.5320269016512512,0.508434825616945,2012
0.5236651313774454,3.417563307802427e-5,23,0.5351232774767295,0.5122069852781613,2012
0.5234887888115571,3.623158380734019e-5,22,0.5352865535301078,0.5116910240930065,2012
0.5145330777017786,2.9736795174916494e-5,21,0.5252212427615052,0.503844912642052,2012
0.5122625510612623,3.300562491360336e-5,20,0.5235228533959289,0.5010022487265957,2012
0.5047308262317131,3.118604352252453e-5,19,0.5156763415140618,0.4937853109493643,2012
0.5008943449552883,2.967491311884835e-5,18,0.5115713832261464,0.4902173066844302,2012
0.5100748372567944,3.305676988057411e-5,17,0.5213438606028175,0.4988058139107713,2012
0.5123937829501108,3.6461501499056226e-5,16,0.5242289214857924,0.5005586444144293,2012
0.5121710151212635,3.465489334756385e-5,15,0.5237092228800102,0.5006328073625168,2012
0.5123366077956536,3.6156082163748215e-5,14,0.5241220736430546,0.5005511419482526,2012
0.5094856451545364,3.076606415506527e-5,13,0.5203572095340587,0.4986140807750141,2012
0.503918678043249,3.5415361964097725e-5,12,0.5155827962920185,0.49225455979447946,2012
0.4991474823141103,3.135542481526914e-5,11,0.5101226816275778,0.4881722830006428,2012
0.4986734338684634,3.297986026482763e-5,10,0.5099293403709785,0.4874175273659483,2012
0.49341128156591846,3.625490021222998e-5,9,0.5052128418295151,0.4816097213023218,2012
